DATE,Austria (AT),Belgium (BE),Bulgaria (BG),Croatia (HR),Cyprus (CY),Czech Republic (CZ),Denmark (DK),Estonia (EE),Finland (FI),France (FR),Germany (DE),Greece (GR),Hungary (HU),Ireland (IE),Italy (IT),Latvia (LV),Lithuania (LT),Luxembourg (LU),Malta (MT),Netherlands (NL),Poland (PL),Portugal (PT),Romania (RO),Slovakia (SK),Slovenia (SI),Spain (ES),Sweden (SE),United Kingdom (UK)
2019-11-08,55957.75,102431.0,59665.0,,10583.5,137940.0,24773.0,15978.0,58153.0,203267.0,852156.75,63771.0,40330.75,46915.5,358523.0,8990.0,1089.0,,,280938.25,379982.0,54932.0,68193.0947368421,17935.0,13362.0,200395.0,,438053.5
2019-11-09,37870.0,87747.0,52992.0,,10011.0,123991.0,21783.0,8637.0,40003.0,175672.0,745497.0,62642.0,27080.25,23917.5,238292.0,3060.0,1070.0,,,254106.0,336789.0,51511.0,68841.39130434782,11691.0,13937.0,186253.0,,366573.5
2019-11-10,36184.75,69471.0,53825.0,,9254.0,119860.0,19825.0,8905.0,37968.0,155843.0,710354.25,49124.0,26857.75,30605.0,229342.0,2947.0,1074.0,,,224863.25,301258.0,28914.0,65268.52173913043,11496.0,13121.0,141280.0,,364438.5
2019-11-11,42098.75,78019.0,58439.0,,10366.5,133268.0,19524.0,9785.0,44346.0,176436.0,734984.25,72988.0,37286.0,22830.5,374492.0,3287.0,1085.0,,,237539.5,313035.0,57893.0,66277.0,16384.0,13953.0,252862.0,,288360.5
2019-11-12,46538.5,84073.0,60240.0,,9965.5,129505.0,20940.0,12859.0,44293.0,219345.0,720022.5,65796.0,40297.75,30621.5,352360.0,3379.0,1093.0,,,236166.5,368697.0,64256.0,72019.0,17643.0,13214.0,279437.0,,320814.12765957444
2019-11-13,61196.0,100094.0,61658.0,,9787.0,135545.0,25996.0,13539.0,40504.0,241759.0,834690.0,72147.0,40751.0,45112.0,388698.0,9389.0,1064.0,,,250048.75,389262.0,70023.0,75550.0,14752.0,14413.0,279097.0,,510883.0
2019-11-14,63470.25,104099.0,62780.0,,10136.0,132236.0,26632.0,13478.0,39246.0,265736.0,858697.25,76509.0,40847.75,32199.5,444600.0,10242.0,1067.0,,,268956.75,388543.0,60551.0,67698.0,17407.0,13259.0,264120.0,,433403.5
2019-11-15,47569.25,108962.0,60757.0,,10637.5,125490.0,20396.0,13472.0,39404.0,252265.0,725526.5,69067.0,40880.75,42324.5,402448.0,9486.0,1080.0,,,246205.75,361963.0,70162.0,74767.0,17489.0,12732.0,291767.0,,433137.0
2019-11-16,37122.5,99993.0,61336.0,,9526.5,107608.0,22417.0,9944.0,39183.0,241081.0,695149.5,70977.0,31278.25,59068.0,304952.0,7200.0,1077.0,,,240220.75,309926.0,62230.0,75017.0,11546.0,12016.0,256583.0,,474970.0
2019-11-17,33536.0,76338.0,65368.0,,7730.04255319149,96132.0,18035.0,9769.0,34278.0,226659.0,673478.0,61551.0,25288.75,51554.0,246941.0,3092.0,1076.0,,,215244.5,282048.0,48821.0,63438.0,11317.0,9051.0,190552.0,,461995.5
2019-11-18,48057.5,90945.0,65341.0,,9553.5,123545.0,22890.0,9893.0,39217.0,252749.0,814968.75,69995.0,33699.25,50448.5,404679.0,9425.0,1083.0,,,247649.25,348711.0,84748.0,73353.39130434784,17589.0,12553.0,304309.0,,519002.5
2019-11-19,52057.0,97540.0,64383.0,,10371.5,127986.0,21300.0,11246.0,36970.0,257262.0,846729.75,79803.0,40314.833333333336,42752.0,490136.0,6924.0,1092.0,,,255369.75,355676.0,101206.0,70863.0,16298.0,12687.0,374047.0,,582483.5
2019-11-20,53714.0,106866.0,65632.0,,10313.0,146874.0,28591.0,13504.0,38113.0,258967.0,995246.25,77730.0,44099.25,40993.0,462931.0,9021.0,1099.0,,,301395.0,382845.0,100416.0,73389.81818181819,16546.0,13594.0,383624.0,,453410.5
2019-11-21,57203.0,103576.0,64336.0,,10704.5,134802.0,23701.0,12424.0,38682.0,244360.0,964922.75,76614.0,43199.75,42880.0,473203.0,8206.0,1114.0,,,292003.0,375538.0,99193.0,68173.5652173913,15256.0,13265.0,370829.0,,396805.0
2019-11-22,45691.0,79088.0,64768.0,,10909.5,127154.0,20732.0,12427.0,42225.0,224016.0,858539.25,72253.0,39180.0,47752.5,423380.0,9380.0,1140.0,,,273528.0,343933.0,58875.0,74574.26086956522,14265.0,13431.0,217313.0,,374310.5
2019-11-23,31567.25,67496.0,61120.0,,10079.5,83939.47826086957,15521.0,11513.0,40513.0,128980.0,451471.25,71372.0,20727.25,44349.5,284900.0,8816.0,1142.0,,,189370.25,302390.0,20758.0,67640.0,9473.0,9645.0,142268.0,,287093.0
2019-11-24,32058.75,63720.0,62149.0,,9121.531914893618,94978.0,15363.0,11481.0,40243.0,126206.0,557189.75,62759.0,22020.5,42707.0,276124.0,7965.0,1130.0,,,211043.25,301367.0,23234.0,64793.0,9767.0,11807.0,161907.0,,375015.0
2019-11-25,52900.5,83240.0,65704.0,,10055.0,121893.0,27047.0,13864.0,47868.0,180400.0,926650.25,69875.0,41742.25,46835.0,419906.0,8896.0,1659.0,,,266740.75,409623.0,73118.0,75035.0,16817.0,13428.0,254183.0,,421384.5
2019-11-26,54594.0,80303.0,69027.0,,10237.5,122170.0,27704.0,15502.0,47800.0,181275.0,927795.5,76843.0,42516.25,39283.5,413241.0,9287.0,999.0,,,267742.75,403599.0,59991.0,77355.0,16916.0,12404.0,217451.0,,344979.5
2019-11-27,36285.75,58183.0,69131.0,,11241.0,117029.0,23681.0,15465.0,50507.0,134690.0,724268.75,72688.0,39281.0,46372.0,391779.0,7743.0,1082.0,,,220935.75,405559.0,51291.0,81475.0,16796.0,12224.0,165930.0,,405788.5
2019-11-28,32205.25,58607.0,61470.0,,10960.5,115618.0,17359.0,14828.0,46878.0,157339.0,518434.25,59715.0,38770.75,47408.0,345944.0,8125.0,1080.0,,,206586.5,378099.0,42117.0,79692.0,16653.0,11678.0,181990.0,,349555.5
2019-11-29,41963.0,84032.0,57869.0,,10682.0,116800.0,19678.0,13416.0,42596.0,177851.0,622482.5,51669.0,37286.75,49015.0,345089.0,8070.0,1070.0,,,231396.5,358506.0,68458.0,80240.0,16160.0,12149.0,277529.0,,466112.5
2019-11-30,45489.5,61539.0,64144.0,,10185.5,126668.0,28192.0,12855.0,43804.0,166955.0,713926.5,55186.0,30323.0,34018.0,283709.0,6903.0,1101.0,,,210865.75,337820.0,37357.0,72230.60869565218,11047.0,12440.0,182832.0,,416967.5
2019-12-01,47493.25,65341.0,62426.0,,8810.5,123917.0,28081.0,12345.0,45382.0,170950.0,733304.0,50640.0,30456.0,48111.5,263502.0,8374.0,1107.0,,,228681.25,319933.0,35240.0,69604.0,11260.0,13307.0,174329.0,,379654.5
2019-12-02,48604.5,96048.0,67431.0,,10128.0,145827.0,35255.0,13539.0,51453.0,234566.0,852089.25,72696.0,42598.75,50310.5,422936.0,8619.0,1092.0,,,247267.25,389211.0,54781.0,77145.0,18288.0,16285.0,202862.0,,487843.0
2019-12-03,62915.25,95733.0,72068.0,,10890.382978723404,145275.0,28322.0,13491.0,52011.0,270614.0,917209.25,77961.0,43961.75,44734.0,469736.0,16417.600000000002,1108.0,,,261333.25,412332.0,84566.0,80365.0,17668.0,19377.0,276852.0,,473367.5
2019-12-04,61276.0,99882.0,69531.0,,10934.0,156217.0,30980.0,12802.0,43486.0,276051.0,878134.25,74623.0,47202.25,46979.0,458238.0,7318.0,1101.0,,,253135.25,396543.0,99222.0,80357.21739130435,19144.0,19417.0,291978.0,,456775.5
2019-12-05,57257.0,98540.0,75945.0,,10395.0,150623.0,19043.0,12373.0,38645.0,271343.0,811123.5,79092.0,48534.5,26104.0,506163.0,3047.0,1107.0,,,245137.5,406135.0,79642.0,81877.0,19118.0,20191.0,261788.0,,385317.5
2019-12-06,55651.0,72401.0,77942.0,,11552.0,138763.0,19468.0,5367.0,38120.0,248704.0,478227.5,84120.0,44189.0,21040.0,490850.0,2694.0,1103.0,,,195383.0,382311.0,84990.0,84344.0,19203.0,18372.0,269862.0,,272243.5
2019-12-07,39956.75,53912.0,78376.0,,10908.5,112477.0,14433.0,4911.0,36127.0,183665.0,332080.0,79920.0,27025.768421052635,21064.5,305174.0,2626.0,1078.0,,,190705.75,315873.0,73326.0,83978.0,12560.0,13710.0,261427.0,,202727.0
2019-12-08,33694.5,43481.0,71560.0,,10404.0,97661.0,9849.0,5491.0,39140.0,75127.0,237376.75,72123.0,22824.5,17661.0,271250.0,2297.0,1071.0,,,142221.75,277477.0,22389.0,79880.0,11882.0,12944.0,196570.0,,132879.0
2019-12-09,57276.25,63698.0,72506.0,,12586.0,134626.0,22979.0,7976.0,39798.0,141871.0,471593.5,91777.0,36200.5,31310.0,400528.0,2797.0,1061.0,,,213846.75,375638.0,41093.0,81865.09090909093,18058.0,16870.0,220053.0,,309972.0
2019-12-10,47697.0,80397.0,74841.0,,12108.279069767443,149955.0,32360.0,7694.608695652174,48896.0,196512.0,685821.25,92062.0,38076.5,19058.5,421328.0,5895.0,1093.5652173913045,,,248554.0,392677.0,68260.0,88586.08695652173,17999.0,18838.0,280169.0,,280269.5
2019-12-11,50068.75,86789.0,70880.0,,12660.5,148796.0,32759.0,9938.0,44106.0,200310.0,771947.25,87242.0,38705.75,27644.5,394351.0,6578.0,1118.0,,,241215.75,399043.0,46280.0,91003.0,18224.0,19203.0,228982.0,,368871.5
2019-12-12,53063.5,80203.0,70900.0,,13566.5,151120.0,35573.0,10155.0,44785.0,191262.0,792456.75,91569.0,41541.25,30826.5,467905.0,7376.0,1104.0,,,272753.0,416012.0,37445.0,92595.0,18281.0,20424.0,158872.0,,429735.0
2019-12-13,48908.25,67817.0,68594.0,,12686.0,146485.0,26563.0,10074.0,44085.0,155846.0,636874.75,81792.0,39699.5,25381.0,405905.0,5539.0,1098.0,,,230521.5,381086.0,28727.0,90151.0,18346.0,18856.0,122078.0,,361478.5
2019-12-14,39522.75,31628.0,63526.0,,11805.5,117236.0,23545.0,7868.0,37595.0,68761.0,295683.25,71144.0,29004.5,24920.0,281177.0,2573.0,1083.0,,,162340.5,329040.0,25905.0,75062.0,11640.0,12551.0,108739.0,,203034.0
2019-12-15,30884.0,36500.0,59526.0,,11465.5,101248.0,18033.0,7876.0,35481.0,73727.0,266077.75,68949.0,29219.75,27848.5,244166.0,2806.0,1077.0,,,153368.5,293586.0,21420.0,69418.0,11851.0,12201.0,118070.0,,259257.0
2019-12-16,49588.0,78372.0,62936.0,,11884.0,141136.0,28736.0,10660.0,40297.0,169810.0,694925.25,78501.0,38350.75,39154.0,399072.0,8481.0,1089.0,,,243642.75,380801.0,53043.0,78595.63636363637,18593.0,16888.0,180939.0,,428238.0
2019-12-17,43748.0,75971.0,62335.0,,11869.0,142068.0,29657.0,10059.0,43054.0,145183.0,690267.5,79331.0,35624.0,51324.0,423682.0,10486.0,2048.0,,,265953.25,383724.0,59859.0,77624.72727272728,16115.0,16134.0,227468.0,,550506.0
2019-12-18,44478.75,76005.0,61766.0,,12189.391304347826,136090.0,26628.0,10010.0,42135.0,149798.0,698729.0,82385.0,34863.0,27372.0,412545.0,9299.0,1085.0,,,254389.25,368114.0,31283.0,67691.0,16938.0,12172.0,188899.0,,388728.5
2019-12-19,39945.0,38152.0,60878.0,,12378.666666666668,133130.0,28389.0,9953.0,43510.0,90117.0,516893.5,81577.0,37750.75,38053.5,376435.0,9447.0,1096.0,,,172100.5,368813.0,29093.0,77386.0,17329.0,12083.0,116826.0,,294258.5
2019-12-20,33831.75,36564.0,58598.0,,12991.05882352941,110472.0,21733.0,9510.0,42635.0,69843.0,397199.75,61421.0,34140.096153846156,44348.5,280497.0,3994.0,1082.0,,,151318.75,338397.0,16224.0,69922.0,15768.0,6341.0,101548.0,,356894.0
2019-12-21,33128.25,35070.0,55976.0,,11146.5,94612.0,23934.0,7620.0,38334.0,61643.0,373998.5,44520.0,25431.75,47761.0,187989.0,3577.0,1062.0,,,147038.25,340015.0,12513.0,59921.0,9938.0,6354.0,92136.0,,309629.0
2019-12-22,31693.75,27473.0,51076.0,,10615.0,83739.0,20096.0,7591.0,33537.0,61086.0,335736.25,36417.0,24105.25,36738.5,185094.0,3922.0,1054.0,,,140768.25,325586.0,13298.0,57587.0,10223.0,6626.0,87010.0,,329408.0
2019-12-23,31683.5,29385.0,50078.0,,10292.0,81744.0,25566.0,9244.0,37060.0,62019.0,323924.75,46186.0,24541.75,33626.0,198393.0,3917.0,1056.0,,,149598.75,359918.0,25213.0,55689.0,10085.0,6348.0,121298.0,,232025.0
2019-12-24,30429.25,28210.0,47482.0,,10111.0,83890.0,19935.0,7627.0,36334.0,62158.0,299880.5,43986.0,21185.75,35841.0,180153.0,4000.0,1062.0,,,143007.0,292190.0,17305.0,52515.0,10282.0,6513.0,96221.05263157895,,293486.0
2019-12-25,22420.75,32071.0,46536.0,,10496.0,84438.0,21380.0,4242.0,37842.0,62968.0,310284.75,39064.0,21613.5,28649.0,202802.0,4162.0,1070.0,,,134662.5,268274.0,8524.0,48648.0,8403.0,5485.0,104395.0,,283415.0
2019-12-26,37193.75,36784.0,51414.0,,10938.0,99902.0,21255.0,4315.0,38586.0,66107.0,355851.5,38768.0,22722.75,24492.5,221942.0,3390.0,1085.0,,,163499.75,259366.0,24629.0,49685.0,8574.0,2468.0,129302.0,,195889.0
2019-12-27,46705.75,44914.0,53976.0,,11540.5,105362.0,31830.0,4236.0,44595.0,120859.0,463800.0,67753.0,33170.75,24331.0,293809.0,6574.0,1111.0,,,200189.5,303100.0,33763.0,64522.0,10180.0,6427.0,157491.0,,261824.0
2019-12-28,45561.5,40434.0,54476.0,,11550.63829787234,112989.0,26133.0,7710.0,44089.0,89820.0,458431.5,52430.0,30460.0,17613.5,212516.0,2934.0,1131.0,,,179286.0,295721.0,28368.0,66971.0,10768.0,6606.0,145608.0,,191103.0
2019-12-29,41113.5,38676.0,58284.0,,11402.5,108631.0,24303.0,7584.0,36204.0,72912.0,365877.5,48903.0,29731.75,16582.5,228603.0,2010.0,1136.0,,,126887.5,285082.0,18890.0,57947.0,10790.0,7083.0,149422.0,,162488.5
2019-12-30,45942.5,38566.0,58043.0,,11801.0,102467.0,18689.0,7265.0,34432.0,117397.0,354369.75,71919.0,26019.25,28260.5,256377.0,2015.0,1097.0,,,167836.5,290923.0,33680.0,61975.0,10723.0,6914.0,177487.0,,254878.0
2019-12-31,43384.25,48007.0,59103.0,,12058.5,107587.0,20487.0,4662.0,37970.0,163938.0,384453.75,82840.0,26167.5,36254.5,232554.0,2640.0,1076.0,,,206585.25,276885.0,41163.0,60488.0,10848.0,6799.0,182509.0,,353561.5
2020-01-01,44357.25,44928.0,52677.0,,10768.5,107699.0,23061.0,3931.0,38626.0,117352.0,420559.25,57836.0,20923.5,27323.5,227934.0,1573.0,1082.0,,,172052.25,249167.0,18943.0,45366.0,10630.0,6686.0,174918.0,,256369.5
2020-01-02,48807.25,58282.0,55950.0,,12685.5,125809.0,24370.0,4267.0,35436.0,178139.0,456178.5,62482.0,21468.25,21327.5,303258.0,1807.0,1089.0,,,200794.0,333300.0,50952.0,56507.0,13988.0,6702.0,213926.0,,239670.0
2020-01-03,61471.0,67039.0,58369.0,,13973.5,113061.0,21908.0,3585.0,34358.0,160356.0,375271.75,74405.0,27852.25,31915.0,350063.0,1409.0,1090.0,,,178412.75,323822.0,58081.0,58549.0,17624.0,6551.0,195413.0,,229571.0
2020-01-04,40281.75,64969.0,57385.0,,11883.0,84661.0,20134.0,4500.0,35027.0,152813.0,360437.5,83978.0,29907.0,26466.0,299172.0,1181.0,1076.0,,,180130.5,288933.0,21143.0,61801.0,11160.0,6918.0,155444.0,,235018.5
2020-01-05,48497.75,63978.0,60515.0,,11680.5,109685.0,26612.0,5069.0,41381.0,175811.0,462999.5,67196.0,27850.25,17465.5,224921.0,1433.0,1061.0,,,199143.25,286864.0,37245.0,51973.0,10090.0,6704.0,161182.0,,207941.0
2020-01-06,68010.25,79400.0,61337.0,,9389.106382978724,130954.0,22473.0,4643.0,38004.0,184475.2857142857,592621.0,72296.0,32075.25,21197.0,269059.0,2271.0,1045.0,,,201004.75,311129.0,63355.0,65576.0,15767.0,11970.0,177957.0,,265686.5
2020-01-07,66623.5,85639.0,63072.0,,13605.957446808508,141484.0,29567.0,4651.0,30536.0,190138.0,689461.25,92367.0,33369.0,18007.0,403180.0,1621.0,2045.0,,,207943.75,394652.0,80026.0,75749.0,16190.0,13907.0,259773.0,,257181.0
2020-01-08,58095.5,87044.0,64025.0,,13899.5,139195.0,24445.0,4926.0,34441.0,179287.0,691118.75,96650.0,32193.75,34713.5,459940.0,1565.0,1042.0,,,192302.75,380486.0,80759.0,78429.0,16266.0,13748.0,258743.0,,402142.5
2020-01-09,74252.5,85099.0,64987.0,,13394.5,139147.0,29664.0,7938.0,41812.0,142047.0,625932.5,112416.0,34053.25,46838.5,489217.0,4980.0,1267.0,,,196166.5,404208.0,70239.0,82681.0,17557.0,14553.0,228842.0,,418354.5
2020-01-10,70017.0,81915.0,60851.0,,13014.0,131246.0,30920.0,9011.0,46787.0,160405.0,605528.25,119537.0,38238.25,24066.0,496414.0,8079.0,1973.0,,,214488.25,379426.0,65280.0,79488.0,18099.0,9414.0,210018.0,,371078.0
2020-01-11,50238.0,60499.0,60055.0,,12083.0,102463.0,21635.0,6634.0,41975.0,135794.0,522803.0,108053.0,34192.5,22792.0,372302.0,1561.0,1087.0,,,172358.5,338904.0,61914.0,78301.0,15689.0,6435.0,213834.0,,164787.5744680851
2020-01-12,55629.0,51083.0,63155.0,,12081.191489361703,82441.0,21753.0,6636.0,36605.0,88232.0,359764.5,88791.0,32991.0,27630.5,321120.0,1561.0,1080.0,,,144687.0,270179.0,56076.0,73410.0,10849.0,6715.0,222447.0,,210037.0
2020-01-13,66730.0,80413.0,64272.0,,12962.5,128979.0,30358.0,8814.0,41669.0,161643.0,639020.5,113627.0,41106.75,19430.5,504766.0,6578.0,1086.0,,,212083.75,387520.0,72067.0,82592.0,17408.0,7458.0,253036.0,,269869.5
2020-01-14,67032.0,46216.0,68295.0,,13394.0,133910.0,21340.0,7066.0,39893.0,121451.0,429651.25,118919.0,45694.25,23433.0,551842.0,5457.0,1094.0,,,176366.0,373906.0,61939.0,88780.0,18427.0,8287.0,175147.0,,270237.5
2020-01-15,69120.75,63659.0,68789.0,,13728.0,134547.0,19808.0,6888.0,37722.0,145714.0,427712.5,98054.0,43907.5,25654.0,551614.0,2171.0,1083.0,,,186396.75,363232.0,55982.0,91464.0,19778.0,9876.0,202842.0,,233135.5
2020-01-16,79074.5,78868.0,65809.0,,12778.133333333333,140547.0,21951.0,8328.0,40108.0,165053.0,629166.75,95030.0,47859.0,26906.5,506228.0,3526.0,1092.0,,,198331.5,391647.0,45749.0,92877.0,19861.0,8334.0,195442.0,,242167.0
2020-01-17,66193.0,70462.0,67484.0,,15252.363636363636,142802.0,26360.0,7695.0,39627.0,178026.0,611626.5,95126.0,47996.5,38243.5,504803.0,3097.0,1110.0,,,179552.5,376676.0,65726.0,91368.0,20041.0,11228.0,203999.0,,297546.0
2020-01-18,60711.5,66595.0,66650.0,,13351.659574468085,117815.0,21060.0,2890.0,37888.0,197282.0,535556.0,87300.0,45177.5,46595.0,357383.0,1584.0,1089.0,,,184800.5,344941.0,42203.0,91761.0,18340.0,13545.0,168675.0,,289713.5
2020-01-19,52655.25,63943.0,65930.0,,12960.521739130434,128518.0,24867.0,5154.0,38781.0,183679.47368421053,570232.75,88583.0,43012.75,41834.5,327597.0,2668.0,1097.0,,,184411.25,323196.0,10823.0,88760.0,12802.0,10507.0,129012.0,,352874.0
2020-01-20,64256.75,96643.0,63397.0,,14859.652173913044,151531.0,23561.0,7548.0,39367.0,226741.7142857143,892623.75,99504.0,45551.25,38710.5,478927.0,6339.0,1109.0,,,222005.25,384021.0,42719.0,86004.0,20059.0,13194.0,173502.0,,510154.0
2020-01-21,72073.0,103939.0,67450.0,,12452.86956521739,156720.0,19819.0,7353.0,36856.0,232282.0,901611.5,98553.0,49275.75,53179.5,530077.0,2332.0,1088.0,,,238484.5,365263.0,52408.0,82302.0,18957.0,14043.0,217821.0,,580121.5
2020-01-22,65146.75,104741.0,67060.0,,13590.0,155795.0,27949.0,9221.0,42344.0,234460.0,992075.0,105097.0,50015.25,54785.0,549266.0,2850.0,1099.0,,,241595.0,381666.0,70835.0,83010.0,20733.0,14849.0,260482.0,,583568.5
2020-01-23,65676.0,91470.0,64144.0,,13409.87234042553,160274.0,24242.0,9187.0,45210.0,236895.0,1037935.25,95481.0,47712.25,52211.0,583148.0,5479.0,1102.0,,,238587.25,407868.0,93408.0,81399.0,19828.0,12944.0,312867.0,,580270.0
